hit_id	protein_id	qc	per_ident	sbjct_start	sbjct_end	sbjct_len	query_len	gene_id	locus_tag	org_name	gene_location	gene_len	cds_location
ref|XP_069116938.1|	XP_069116938.1	0.99	0.48	9	684	676	662	NC_091136	LOC138318468	Argopecten_irradians	{'start': 37660298, 'end': 37687696, 'strand': 1}	27399	[{'start': 94, 'end': 148, 'strand': 1}, {'start': 654, 'end': 854, 'strand': 1}, {'start': 1916, 'end': 2039, 'strand': 1}, {'start': 2368, 'end': 2432, 'strand': 1}, {'start': 7726, 'end': 7811, 'strand': 1}, {'start': 8147, 'end': 8230, 'strand': 1}, {'start': 8430, 'end': 8534, 'strand': 1}, {'start': 11024, 'end': 11095, 'strand': 1}, {'start': 11357, 'end': 11426, 'strand': 1}, {'start': 11938, 'end': 12026, 'strand': 1}, {'start': 13749, 'end': 13856, 'strand': 1}, {'start': 15265, 'end': 15374, 'strand': 1}, {'start': 20432, 'end': 20468, 'strand': 1}, {'start': 20854, 'end': 20922, 'strand': 1}, {'start': 21396, 'end': 21512, 'strand': 1}, {'start': 21799, 'end': 21845, 'strand': 1}, {'start': 22217, 'end': 22281, 'strand': 1}, {'start': 22541, 'end': 22656, 'strand': 1}, {'start': 22852, 'end': 22894, 'strand': 1}, {'start': 23156, 'end': 23228, 'strand': 1}, {'start': 23517, 'end': 23574, 'strand': 1}, {'start': 24113, 'end': 24279, 'strand': 1}, {'start': 24963, 'end': 25023, 'strand': 1}, {'start': 25582, 'end': 25620, 'strand': 1}]
ref|XP_069116939.1|	XP_069116939.1	0.99	0.48	9	683	675	662	NC_091136	LOC138318468	Argopecten_irradians	{'start': 37660298, 'end': 37687696, 'strand': 1}	27399	[{'start': 94, 'end': 148, 'strand': 1}, {'start': 654, 'end': 854, 'strand': 1}, {'start': 1916, 'end': 2039, 'strand': 1}, {'start': 2368, 'end': 2432, 'strand': 1}, {'start': 7726, 'end': 7811, 'strand': 1}, {'start': 8147, 'end': 8230, 'strand': 1}, {'start': 8430, 'end': 8534, 'strand': 1}, {'start': 11024, 'end': 11095, 'strand': 1}, {'start': 11357, 'end': 11426, 'strand': 1}, {'start': 11938, 'end': 12026, 'strand': 1}, {'start': 13749, 'end': 13856, 'strand': 1}, {'start': 15265, 'end': 15374, 'strand': 1}, {'start': 20432, 'end': 20468, 'strand': 1}, {'start': 20854, 'end': 20922, 'strand': 1}, {'start': 21396, 'end': 21512, 'strand': 1}, {'start': 21799, 'end': 21845, 'strand': 1}, {'start': 22217, 'end': 22281, 'strand': 1}, {'start': 22541, 'end': 22656, 'strand': 1}, {'start': 22852, 'end': 22894, 'strand': 1}, {'start': 23156, 'end': 23228, 'strand': 1}, {'start': 23517, 'end': 23574, 'strand': 1}, {'start': 24113, 'end': 24279, 'strand': 1}, {'start': 24963, 'end': 25023, 'strand': 1}, {'start': 25582, 'end': 25620, 'strand': 1}]
ref|XP_034325678.2|	XP_034325678.2	1.0	0.51	1	663	663	662	NC_088858	LOC105322156	Magallana_gigas	{'start': 12567620, 'end': 12580080, 'strand': 2}	12461	[{'start': 83, 'end': 134, 'strand': 1}, {'start': 528, 'end': 616, 'strand': 1}, {'start': 1551, 'end': 1666, 'strand': 1}, {'start': 2143, 'end': 2198, 'strand': 1}, {'start': 2406, 'end': 2488, 'strand': 1}, {'start': 2594, 'end': 2677, 'strand': 1}, {'start': 2793, 'end': 2897, 'strand': 1}, {'start': 3200, 'end': 3271, 'strand': 1}, {'start': 3559, 'end': 3628, 'strand': 1}, {'start': 4038, 'end': 4126, 'strand': 1}, {'start': 4240, 'end': 4347, 'strand': 1}, {'start': 4648, 'end': 4757, 'strand': 1}, {'start': 6295, 'end': 6331, 'strand': 1}, {'start': 6540, 'end': 6608, 'strand': 1}, {'start': 7481, 'end': 7597, 'strand': 1}, {'start': 7696, 'end': 7742, 'strand': 1}, {'start': 7964, 'end': 8031, 'strand': 1}, {'start': 8163, 'end': 8284, 'strand': 1}, {'start': 8410, 'end': 8452, 'strand': 1}, {'start': 10424, 'end': 10496, 'strand': 1}, {'start': 10627, 'end': 10684, 'strand': 1}, {'start': 11064, 'end': 11227, 'strand': 1}, {'start': 11635, 'end': 11695, 'strand': 1}, {'start': 11937, 'end': 11975, 'strand': 1}]
ref|XP_065942772.1|	XP_065942772.1	1.0	0.51	1	641	641	662	NC_088858	LOC105322156	Magallana_gigas	{'start': 12567620, 'end': 12580080, 'strand': 2}	12461	[{'start': 83, 'end': 134, 'strand': 1}, {'start': 528, 'end': 616, 'strand': 1}, {'start': 1551, 'end': 1666, 'strand': 1}, {'start': 2143, 'end': 2198, 'strand': 1}, {'start': 2406, 'end': 2488, 'strand': 1}, {'start': 2594, 'end': 2677, 'strand': 1}, {'start': 2793, 'end': 2897, 'strand': 1}, {'start': 3200, 'end': 3271, 'strand': 1}, {'start': 3559, 'end': 3628, 'strand': 1}, {'start': 4038, 'end': 4126, 'strand': 1}, {'start': 4240, 'end': 4347, 'strand': 1}, {'start': 4648, 'end': 4757, 'strand': 1}, {'start': 6295, 'end': 6331, 'strand': 1}, {'start': 6540, 'end': 6608, 'strand': 1}, {'start': 7481, 'end': 7597, 'strand': 1}, {'start': 7696, 'end': 7742, 'strand': 1}, {'start': 7964, 'end': 8031, 'strand': 1}, {'start': 8163, 'end': 8284, 'strand': 1}, {'start': 8410, 'end': 8452, 'strand': 1}, {'start': 10424, 'end': 10496, 'strand': 1}, {'start': 10627, 'end': 10684, 'strand': 1}, {'start': 11064, 'end': 11227, 'strand': 1}, {'start': 11635, 'end': 11695, 'strand': 1}, {'start': 11937, 'end': 11975, 'strand': 1}]
gb|KAL3887057.1|	KAL3887057.1	0.99	0.48	6	658	653	662	JBJQND010000002.1	ACJMK2_027013	Sinanodonta_woodiana	{'start': 153484491, 'end': 153569762, 'strand': 1}	85272	[{'start': 153484616, 'end': 153484670, 'strand': 1}, {'start': 153492945, 'end': 153493040, 'strand': 1}, {'start': 153498132, 'end': 153498282, 'strand': 1}, {'start': 153503227, 'end': 153503300, 'strand': 1}, {'start': 153504723, 'end': 153504799, 'strand': 1}, {'start': 153510265, 'end': 153510348, 'strand': 1}, {'start': 153511871, 'end': 153511975, 'strand': 1}, {'start': 153516624, 'end': 153516695, 'strand': 1}, {'start': 153522802, 'end': 153522871, 'strand': 1}, {'start': 153524435, 'end': 153524523, 'strand': 1}, {'start': 153527922, 'end': 153528029, 'strand': 1}, {'start': 153529348, 'end': 153529448, 'strand': 1}, {'start': 153535761, 'end': 153535797, 'strand': 1}, {'start': 153536331, 'end': 153536399, 'strand': 1}, {'start': 153538283, 'end': 153538402, 'strand': 1}, {'start': 153539626, 'end': 153539672, 'strand': 1}, {'start': 153542901, 'end': 153542968, 'strand': 1}, {'start': 153545537, 'end': 153545652, 'strand': 1}, {'start': 153551103, 'end': 153551145, 'strand': 1}, {'start': 153551938, 'end': 153552010, 'strand': 1}, {'start': 153553256, 'end': 153553313, 'strand': 1}, {'start': 153555206, 'end': 153555372, 'strand': 1}, {'start': 153558574, 'end': 153558634, 'strand': 1}, {'start': 153563350, 'end': 153563388, 'strand': 1}]
gb|KAK3601259.1|	KAK3601259.1	0.99	0.48	6	655	650	662	JAEAOA010002336.1	CHS0354_040438	Potamilus_streckersoni	{'start': 1327516, 'end': 1406798, 'strand': 1}	79283	[{'start': 1327516, 'end': 1327570, 'strand': 1}, {'start': 1331609, 'end': 1331704, 'strand': 1}, {'start': 1340589, 'end': 1340733, 'strand': 1}, {'start': 1342943, 'end': 1343016, 'strand': 1}, {'start': 1346124, 'end': 1346200, 'strand': 1}, {'start': 1348678, 'end': 1348761, 'strand': 1}, {'start': 1350284, 'end': 1350388, 'strand': 1}, {'start': 1354273, 'end': 1354344, 'strand': 1}, {'start': 1357460, 'end': 1357529, 'strand': 1}, {'start': 1359618, 'end': 1359706, 'strand': 1}, {'start': 1370530, 'end': 1370637, 'strand': 1}, {'start': 1372006, 'end': 1372106, 'strand': 1}, {'start': 1377797, 'end': 1377833, 'strand': 1}, {'start': 1379949, 'end': 1380017, 'strand': 1}, {'start': 1384202, 'end': 1384321, 'strand': 1}, {'start': 1385031, 'end': 1385077, 'strand': 1}, {'start': 1391543, 'end': 1391610, 'strand': 1}, {'start': 1395540, 'end': 1395655, 'strand': 1}, {'start': 1399883, 'end': 1399925, 'strand': 1}, {'start': 1401397, 'end': 1401469, 'strand': 1}, {'start': 1401902, 'end': 1401959, 'strand': 1}, {'start': 1402762, 'end': 1402928, 'strand': 1}, {'start': 1405978, 'end': 1406038, 'strand': 1}, {'start': 1406760, 'end': 1406798, 'strand': 1}]
gb|KAL3887113.1|	KAL3887113.1	0.99	0.48	6	657	652	662	JBJQND010000002.1	ACJMK2_027069	Sinanodonta_woodiana	{'start': 156700528, 'end': 156784733, 'strand': 1}	84206	[{'start': 156700650, 'end': 156700704, 'strand': 1}, {'start': 156708304, 'end': 156708399, 'strand': 1}, {'start': 156712947, 'end': 156713097, 'strand': 1}, {'start': 156719469, 'end': 156719542, 'strand': 1}, {'start': 156720965, 'end': 156721041, 'strand': 1}, {'start': 156723756, 'end': 156723839, 'strand': 1}, {'start': 156725506, 'end': 156725610, 'strand': 1}, {'start': 156729370, 'end': 156729441, 'strand': 1}, {'start': 156735559, 'end': 156735628, 'strand': 1}, {'start': 156737192, 'end': 156737280, 'strand': 1}, {'start': 156740721, 'end': 156740828, 'strand': 1}, {'start': 156742155, 'end': 156742255, 'strand': 1}, {'start': 156749032, 'end': 156749068, 'strand': 1}, {'start': 156749461, 'end': 156749529, 'strand': 1}, {'start': 156754067, 'end': 156754186, 'strand': 1}, {'start': 156755625, 'end': 156755671, 'strand': 1}, {'start': 156758599, 'end': 156758666, 'strand': 1}, {'start': 156760969, 'end': 156761084, 'strand': 1}, {'start': 156766351, 'end': 156766393, 'strand': 1}, {'start': 156767143, 'end': 156767215, 'strand': 1}, {'start': 156768452, 'end': 156768509, 'strand': 1}, {'start': 156769267, 'end': 156769433, 'strand': 1}, {'start': 156772931, 'end': 156772991, 'strand': 1}, {'start': 156778012, 'end': 156778050, 'strand': 1}]
ref|XP_052058682.1|	XP_052058682.1	0.86	0.52	3	568	566	662	NW_026262690	LOC127698945	Mytilus_californianus	{'start': 96813797, 'end': 96853560, 'strand': 2}	39764	[{'start': 89, 'end': 140, 'strand': 1}, {'start': 3623, 'end': 3748, 'strand': 1}, {'start': 4335, 'end': 4461, 'strand': 1}, {'start': 10085, 'end': 10158, 'strand': 1}, {'start': 10444, 'end': 10511, 'strand': 1}, {'start': 12869, 'end': 12952, 'strand': 1}, {'start': 13506, 'end': 13610, 'strand': 1}, {'start': 14057, 'end': 14131, 'strand': 1}, {'start': 14527, 'end': 14596, 'strand': 1}, {'start': 19068, 'end': 19156, 'strand': 1}, {'start': 19871, 'end': 19978, 'strand': 1}, {'start': 20896, 'end': 21005, 'strand': 1}, {'start': 22254, 'end': 22290, 'strand': 1}, {'start': 23001, 'end': 23069, 'strand': 1}, {'start': 24257, 'end': 24373, 'strand': 1}, {'start': 27206, 'end': 27252, 'strand': 1}, {'start': 27451, 'end': 27515, 'strand': 1}, {'start': 30035, 'end': 30150, 'strand': 1}, {'start': 30742, 'end': 30784, 'strand': 1}, {'start': 31703, 'end': 31772, 'strand': 1}, {'start': 34804, 'end': 34861, 'strand': 1}, {'start': 35996, 'end': 36165, 'strand': 1}, {'start': 37967, 'end': 38027, 'strand': 1}, {'start': 38880, 'end': 38918, 'strand': 1}]
gb|KAK3093491.1|	KAK3093491.1	0.9	0.49	68	648	581	662	VSWD01000009.1	FSP39_016397	Pinctada_imbricata	{'start': 23066841, 'end': 23098580, 'strand': 1}	31740	[{'start': 23066841, 'end': 23067030, 'strand': 1}, {'start': 23068132, 'end': 23068240, 'strand': 1}, {'start': 23069934, 'end': 23069998, 'strand': 1}, {'start': 23070721, 'end': 23070776, 'strand': 1}, {'start': 23072659, 'end': 23072742, 'strand': 1}, {'start': 23072911, 'end': 23073015, 'strand': 1}, {'start': 23073158, 'end': 23073226, 'strand': 1}, {'start': 23075276, 'end': 23075345, 'strand': 1}, {'start': 23075681, 'end': 23075769, 'strand': 1}, {'start': 23076075, 'end': 23076182, 'strand': 1}, {'start': 23076561, 'end': 23076670, 'strand': 1}, {'start': 23080815, 'end': 23080851, 'strand': 1}, {'start': 23081383, 'end': 23081451, 'strand': 1}, {'start': 23082258, 'end': 23082374, 'strand': 1}, {'start': 23082722, 'end': 23082768, 'strand': 1}, {'start': 23085121, 'end': 23085182, 'strand': 1}, {'start': 23085363, 'end': 23085478, 'strand': 1}, {'start': 23088584, 'end': 23088626, 'strand': 1}, {'start': 23095773, 'end': 23095845, 'strand': 1}, {'start': 23097156, 'end': 23097213, 'strand': 1}, {'start': 23097536, 'end': 23097711, 'strand': 1}, {'start': 23097923, 'end': 23097983, 'strand': 1}, {'start': 23098542, 'end': 23098580, 'strand': 1}]
gb|KAL3874362.1|	KAL3874362.1	0.84	0.48	6	554	549	662	JBJQND010000006.1	ACJMK2_037388	Sinanodonta_woodiana	{'start': 105841727, 'end': 105899155, 'strand': 2}	57429	[{'start': 105899101, 'end': 105899155, 'strand': 2}, {'start': 105897472, 'end': 105897567, 'strand': 2}, {'start': 105894371, 'end': 105894515, 'strand': 2}, {'start': 105893173, 'end': 105893246, 'strand': 2}, {'start': 105889588, 'end': 105889667, 'strand': 2}, {'start': 105886347, 'end': 105886430, 'strand': 2}, {'start': 105881953, 'end': 105882057, 'strand': 2}, {'start': 105876929, 'end': 105877000, 'strand': 2}, {'start': 105875303, 'end': 105875372, 'strand': 2}, {'start': 105872692, 'end': 105872780, 'strand': 2}, {'start': 105868113, 'end': 105868220, 'strand': 2}, {'start': 105865321, 'end': 105865430, 'strand': 2}, {'start': 105860704, 'end': 105860740, 'strand': 2}, {'start': 105858444, 'end': 105858512, 'strand': 2}, {'start': 105854747, 'end': 105854866, 'strand': 2}, {'start': 105853996, 'end': 105854042, 'strand': 2}, {'start': 105851810, 'end': 105851877, 'strand': 2}, {'start': 105845389, 'end': 105845504, 'strand': 2}, {'start': 105843993, 'end': 105844035, 'strand': 2}, {'start': 105841727, 'end': 105841799, 'strand': 2}]
