hit_id	protein_id	qc	per_ident	sbjct_start	sbjct_end	sbjct_len	query_len	gene_id	locus_tag	org_name	gene_location	gene_len	cds_location
gb|KAK6024348.1|	KAK6024348.1	0.96	0.43	4	601	598	609	MU873098.1	OSTOST_09845	Ostertagia_ostertagi	{'start': 8067, 'end': 13968, 'strand': 2}	5902	[{'start': 13863, 'end': 13968, 'strand': 2}, {'start': 13037, 'end': 13203, 'strand': 2}, {'start': 12711, 'end': 12833, 'strand': 2}, {'start': 12433, 'end': 12573, 'strand': 2}, {'start': 12174, 'end': 12243, 'strand': 2}, {'start': 12002, 'end': 12111, 'strand': 2}, {'start': 11727, 'end': 11813, 'strand': 2}, {'start': 11473, 'end': 11589, 'strand': 2}, {'start': 11083, 'end': 11163, 'strand': 2}, {'start': 10863, 'end': 10994, 'strand': 2}, {'start': 10697, 'end': 10767, 'strand': 2}, {'start': 10451, 'end': 10539, 'strand': 2}, {'start': 9409, 'end': 9497, 'strand': 2}, {'start': 8921, 'end': 9042, 'strand': 2}, {'start': 8756, 'end': 8840, 'strand': 2}, {'start': 8606, 'end': 8674, 'strand': 2}, {'start': 8379, 'end': 8519, 'strand': 2}, {'start': 8067, 'end': 8072, 'strand': 2}]
gb|KAJ1348740.1|	KAJ1348740.1	0.99	0.43	49	673	625	609	JAHQIW010000549.1	KIN20_004113	Parelaphostrongylus_tenuis	{'start': 94115, 'end': 102726, 'strand': 1}	8612	[{'start': 94115, 'end': 94243, 'strand': 1}, {'start': 94345, 'end': 94456, 'strand': 1}, {'start': 95698, 'end': 95864, 'strand': 1}, {'start': 96006, 'end': 96128, 'strand': 1}, {'start': 96720, 'end': 96860, 'strand': 1}, {'start': 98115, 'end': 98184, 'strand': 1}, {'start': 98260, 'end': 98369, 'strand': 1}, {'start': 98630, 'end': 98716, 'strand': 1}, {'start': 98886, 'end': 98995, 'strand': 1}, {'start': 99224, 'end': 99260, 'strand': 1}, {'start': 99329, 'end': 99409, 'strand': 1}, {'start': 99464, 'end': 99595, 'strand': 1}, {'start': 99652, 'end': 99722, 'strand': 1}, {'start': 100617, 'end': 100705, 'strand': 1}, {'start': 100767, 'end': 100855, 'strand': 1}, {'start': 100945, 'end': 101066, 'strand': 1}, {'start': 101178, 'end': 101262, 'strand': 1}, {'start': 101373, 'end': 101438, 'strand': 1}, {'start': 101566, 'end': 101703, 'strand': 1}, {'start': 102154, 'end': 102219, 'strand': 1}]
gb|WKY10433.1|	WKY10433.1	0.98	0.43	10	606	597	609	CP130736.1	Q1695_002640	Nippostrongylus_brasiliensis	{'start': 12310101, 'end': 12316037, 'strand': 1}	5937	[{'start': 12310101, 'end': 12310209, 'strand': 1}, {'start': 12310336, 'end': 12310520, 'strand': 1}, {'start': 12310595, 'end': 12310717, 'strand': 1}, {'start': 12311315, 'end': 12311455, 'strand': 1}, {'start': 12311961, 'end': 12312030, 'strand': 1}, {'start': 12312087, 'end': 12312196, 'strand': 1}, {'start': 12312475, 'end': 12312584, 'strand': 1}, {'start': 12312820, 'end': 12312856, 'strand': 1}, {'start': 12312914, 'end': 12312994, 'strand': 1}, {'start': 12313054, 'end': 12313185, 'strand': 1}, {'start': 12313266, 'end': 12313333, 'strand': 1}, {'start': 12313896, 'end': 12313984, 'strand': 1}, {'start': 12314460, 'end': 12314548, 'strand': 1}, {'start': 12314720, 'end': 12314841, 'strand': 1}, {'start': 12314933, 'end': 12315017, 'strand': 1}, {'start': 12315321, 'end': 12315392, 'strand': 1}, {'start': 12315729, 'end': 12315866, 'strand': 1}, {'start': 12315972, 'end': 12316037, 'strand': 1}]
gb|KAJ1359538.1|	KAJ1359538.1	1.0	0.39	1	584	584	609	JAHQIW010003643.1	KIN20_018299	Parelaphostrongylus_tenuis	{'start': 218606, 'end': 238667, 'strand': 1}	20062	[{'start': 218606, 'end': 218714, 'strand': 1}, {'start': 225006, 'end': 225178, 'strand': 1}, {'start': 225329, 'end': 225451, 'strand': 1}, {'start': 226067, 'end': 226207, 'strand': 1}, {'start': 229794, 'end': 229895, 'strand': 1}, {'start': 230049, 'end': 230135, 'strand': 1}, {'start': 230568, 'end': 230677, 'strand': 1}, {'start': 232358, 'end': 232419, 'strand': 1}, {'start': 232474, 'end': 232544, 'strand': 1}, {'start': 233124, 'end': 233255, 'strand': 1}, {'start': 233324, 'end': 233394, 'strand': 1}, {'start': 236174, 'end': 236262, 'strand': 1}, {'start': 236316, 'end': 236404, 'strand': 1}, {'start': 236484, 'end': 236605, 'strand': 1}, {'start': 236711, 'end': 236720, 'strand': 1}, {'start': 236899, 'end': 236964, 'strand': 1}, {'start': 237046, 'end': 237183, 'strand': 1}, {'start': 238602, 'end': 238667, 'strand': 1}]
gb|PAV81848.1|	PAV81848.1	0.8	0.45	99	607	509	609	LIAE01007112.1	WR25_01416	Diploscapter_pachys	{'start': 511, 'end': 6382, 'strand': 2}	5872	[{'start': 6294, 'end': 6382, 'strand': 2}, {'start': 5888, 'end': 6058, 'strand': 2}, {'start': 5088, 'end': 5145, 'strand': 2}, {'start': 4951, 'end': 5038, 'strand': 2}, {'start': 4596, 'end': 4672, 'strand': 2}, {'start': 4468, 'end': 4548, 'strand': 2}, {'start': 4333, 'end': 4389, 'strand': 2}, {'start': 4216, 'end': 4281, 'strand': 2}, {'start': 3962, 'end': 4102, 'strand': 2}, {'start': 3631, 'end': 3700, 'strand': 2}, {'start': 3421, 'end': 3530, 'strand': 2}, {'start': 3021, 'end': 3107, 'strand': 2}, {'start': 2779, 'end': 2888, 'strand': 2}, {'start': 2087, 'end': 2123, 'strand': 2}, {'start': 1914, 'end': 1991, 'strand': 2}, {'start': 1553, 'end': 1687, 'strand': 2}, {'start': 1299, 'end': 1360, 'strand': 2}, {'start': 1107, 'end': 1195, 'strand': 2}, {'start': 913, 'end': 1001, 'strand': 2}, {'start': 511, 'end': 648, 'strand': 2}]
emb|VDO35094.1|	VDO35094.1	0.99	0.41	4	540	537	609	UZAF01016879.1	HPLM_LOCUS8516	Haemonchus_placei	{'start': 33036, 'end': 38064, 'strand': 2}	5029	[{'start': 37951, 'end': 38061, 'strand': 2}, {'start': 37209, 'end': 37318, 'strand': 2}, {'start': 36943, 'end': 37081, 'strand': 2}, {'start': 36778, 'end': 36847, 'strand': 2}, {'start': 36612, 'end': 36721, 'strand': 2}, {'start': 36184, 'end': 36279, 'strand': 2}, {'start': 35861, 'end': 36052, 'strand': 2}, {'start': 35319, 'end': 35495, 'strand': 2}, {'start': 34798, 'end': 34938, 'strand': 2}, {'start': 34148, 'end': 34269, 'strand': 2}, {'start': 33985, 'end': 34069, 'strand': 2}, {'start': 33839, 'end': 33907, 'strand': 2}, {'start': 33607, 'end': 33744, 'strand': 2}, {'start': 33036, 'end': 33101, 'strand': 2}]
emb|CAJ0960930.1|	CAJ0960930.1	1.0	0.37	2	653	652	609	CAUEEP010000933.1	MBELARI_LOCUS20254	Mesorhabditis_belari	{'start': 1545351, 'end': 1549343, 'strand': 2}	3993	[{'start': 1549214, 'end': 1549343, 'strand': 2}, {'start': 1548779, 'end': 1548903, 'strand': 2}, {'start': 1548618, 'end': 1548704, 'strand': 2}, {'start': 1548517, 'end': 1548573, 'strand': 2}, {'start': 1548316, 'end': 1548471, 'strand': 2}, {'start': 1547685, 'end': 1547805, 'strand': 2}, {'start': 1547536, 'end': 1547639, 'strand': 2}, {'start': 1547405, 'end': 1547491, 'strand': 2}, {'start': 1547247, 'end': 1547356, 'strand': 2}, {'start': 1547063, 'end': 1547099, 'strand': 2}, {'start': 1546924, 'end': 1546995, 'strand': 2}, {'start': 1546803, 'end': 1546871, 'strand': 2}, {'start': 1546693, 'end': 1546758, 'strand': 2}, {'start': 1546582, 'end': 1546649, 'strand': 2}, {'start': 1546449, 'end': 1546536, 'strand': 2}, {'start': 1546258, 'end': 1546347, 'strand': 2}, {'start': 1546095, 'end': 1546216, 'strand': 2}, {'start': 1545888, 'end': 1545990, 'strand': 2}, {'start': 1545732, 'end': 1545845, 'strand': 2}, {'start': 1545351, 'end': 1545503, 'strand': 2}]
dbj|GMT09523.1|	GMT09523.1	1.0	0.38	10	624	615	609	BTSY01000001.1	PFISCL1PPCAC_820	Pristionchus_fissidentatus	{'start': 6951772, 'end': 6956678, 'strand': 1}	4907	[{'start': 6951772, 'end': 6951858, 'strand': 1}, {'start': 6951913, 'end': 6951991, 'strand': 1}, {'start': 6952076, 'end': 6952152, 'strand': 1}, {'start': 6952281, 'end': 6952334, 'strand': 1}, {'start': 6952429, 'end': 6952551, 'strand': 1}, {'start': 6952719, 'end': 6952779, 'strand': 1}, {'start': 6952850, 'end': 6952929, 'strand': 1}, {'start': 6953278, 'end': 6953347, 'strand': 1}, {'start': 6953462, 'end': 6953571, 'strand': 1}, {'start': 6953956, 'end': 6954042, 'strand': 1}, {'start': 6954126, 'end': 6954235, 'strand': 1}, {'start': 6954428, 'end': 6954464, 'strand': 1}, {'start': 6954641, 'end': 6954712, 'strand': 1}, {'start': 6954829, 'end': 6954960, 'strand': 1}, {'start': 6955037, 'end': 6955104, 'strand': 1}, {'start': 6955181, 'end': 6955246, 'strand': 1}, {'start': 6955410, 'end': 6955518, 'strand': 1}, {'start': 6955759, 'end': 6955880, 'strand': 1}, {'start': 6955970, 'end': 6956130, 'strand': 1}, {'start': 6956341, 'end': 6956450, 'strand': 1}, {'start': 6956613, 'end': 6956678, 'strand': 1}]
dbj|GMS77886.1|	GMS77886.1	1.0	0.38	7	621	615	609	BTSX01000001.1	PENTCL1PPCAC_61	Pristionchus_entomophagus	{'start': 549443, 'end': 558420, 'strand': 1}	8978	[{'start': 549443, 'end': 549520, 'strand': 1}, {'start': 549605, 'end': 549683, 'strand': 1}, {'start': 549944, 'end': 550023, 'strand': 1}, {'start': 550144, 'end': 550197, 'strand': 1}, {'start': 550649, 'end': 550771, 'strand': 1}, {'start': 550964, 'end': 551024, 'strand': 1}, {'start': 551498, 'end': 551577, 'strand': 1}, {'start': 551642, 'end': 551711, 'strand': 1}, {'start': 552161, 'end': 552270, 'strand': 1}, {'start': 552985, 'end': 553071, 'strand': 1}, {'start': 555539, 'end': 555648, 'strand': 1}, {'start': 555803, 'end': 555839, 'strand': 1}, {'start': 556084, 'end': 556155, 'strand': 1}, {'start': 556392, 'end': 556523, 'strand': 1}, {'start': 556768, 'end': 556835, 'strand': 1}, {'start': 556955, 'end': 557020, 'strand': 1}, {'start': 557159, 'end': 557267, 'strand': 1}, {'start': 557416, 'end': 557537, 'strand': 1}, {'start': 557668, 'end': 557828, 'strand': 1}, {'start': 557993, 'end': 558102, 'strand': 1}, {'start': 558355, 'end': 558420, 'strand': 1}]
emb|CAJ0568410.1|	CAJ0568410.1	0.98	0.38	8	625	618	609	CATQJA010001737.1	MSPICULIGERA_LOCUS6929	Mesorhabditis_spiculigera	{'start': 52166, 'end': 55095, 'strand': 2}	2930	[{'start': 54981, 'end': 55095, 'strand': 2}, {'start': 54835, 'end': 54944, 'strand': 2}, {'start': 54702, 'end': 54764, 'strand': 2}, {'start': 54608, 'end': 54664, 'strand': 2}, {'start': 54413, 'end': 54568, 'strand': 2}, {'start': 54253, 'end': 54373, 'strand': 2}, {'start': 54104, 'end': 54213, 'strand': 2}, {'start': 53945, 'end': 54031, 'strand': 2}, {'start': 53797, 'end': 53906, 'strand': 2}, {'start': 53587, 'end': 53623, 'strand': 2}, {'start': 53441, 'end': 53515, 'strand': 2}, {'start': 53334, 'end': 53402, 'strand': 2}, {'start': 53230, 'end': 53295, 'strand': 2}, {'start': 53114, 'end': 53181, 'strand': 2}, {'start': 52989, 'end': 53076, 'strand': 2}, {'start': 52832, 'end': 52921, 'strand': 2}, {'start': 52665, 'end': 52789, 'strand': 2}, {'start': 52522, 'end': 52624, 'strand': 2}, {'start': 52412, 'end': 52483, 'strand': 2}, {'start': 52272, 'end': 52367, 'strand': 2}, {'start': 52166, 'end': 52231, 'strand': 2}]
emb|VDM53010.1|	VDM53010.1	0.98	0.38	21	586	566	609	UYYA01000212.1	ACOC_LOCUS1425	Angiostrongylus_costaricensis	{'start': 9548, 'end': 14993, 'strand': 1}	5446	[{'start': 9548, 'end': 9575, 'strand': 1}, {'start': 9768, 'end': 9881, 'strand': 1}, {'start': 10237, 'end': 10403, 'strand': 1}, {'start': 10563, 'end': 10685, 'strand': 1}, {'start': 12010, 'end': 12079, 'strand': 1}, {'start': 12155, 'end': 12264, 'strand': 1}, {'start': 12403, 'end': 12489, 'strand': 1}, {'start': 12655, 'end': 12792, 'strand': 1}, {'start': 13083, 'end': 13163, 'strand': 1}, {'start': 13274, 'end': 13405, 'strand': 1}, {'start': 13775, 'end': 13925, 'strand': 1}, {'start': 13981, 'end': 14069, 'strand': 1}, {'start': 14154, 'end': 14275, 'strand': 1}, {'start': 14385, 'end': 14469, 'strand': 1}, {'start': 14578, 'end': 14643, 'strand': 1}, {'start': 14701, 'end': 14838, 'strand': 1}, {'start': 14928, 'end': 14993, 'strand': 1}]
gb|KAF8386643.1|	KAF8386643.1	0.97	0.37	44	642	599	609	ABKE04000001.1	PRIPAC_75785	Pristionchus_pacificus	{'start': 2089497, 'end': 2102618, 'strand': 1}	13122	[{'start': 2089497, 'end': 2089583, 'strand': 1}, {'start': 2090015, 'end': 2090113, 'strand': 1}, {'start': 2090190, 'end': 2090274, 'strand': 1}, {'start': 2090376, 'end': 2090461, 'strand': 1}, {'start': 2090564, 'end': 2090617, 'strand': 1}, {'start': 2090725, 'end': 2090766, 'strand': 1}, {'start': 2090842, 'end': 2090922, 'strand': 1}, {'start': 2091329, 'end': 2091389, 'strand': 1}, {'start': 2091615, 'end': 2091694, 'strand': 1}, {'start': 2092058, 'end': 2092127, 'strand': 1}, {'start': 2092892, 'end': 2093001, 'strand': 1}, {'start': 2095505, 'end': 2095591, 'strand': 1}, {'start': 2096920, 'end': 2097029, 'strand': 1}, {'start': 2097281, 'end': 2097317, 'strand': 1}, {'start': 2097884, 'end': 2097955, 'strand': 1}, {'start': 2098391, 'end': 2098522, 'strand': 1}, {'start': 2099154, 'end': 2099221, 'strand': 1}, {'start': 2099602, 'end': 2099667, 'strand': 1}, {'start': 2100078, 'end': 2100186, 'strand': 1}, {'start': 2101110, 'end': 2101231, 'strand': 1}, {'start': 2101989, 'end': 2102140, 'strand': 1}, {'start': 2102503, 'end': 2102618, 'strand': 1}]
dbj|GMR57214.1|	GMR57214.1	0.99	0.36	7	611	605	609	BTRK01000006.1	PMAYCL1PPCAC_27409	Pristionchus_mayeri	{'start': 11382395, 'end': 11391055, 'strand': 2}	8661	[{'start': 11390984, 'end': 11391055, 'strand': 2}, {'start': 11390832, 'end': 11390907, 'strand': 2}, {'start': 11389302, 'end': 11389381, 'strand': 2}, {'start': 11389195, 'end': 11389248, 'strand': 2}, {'start': 11388788, 'end': 11388829, 'strand': 2}, {'start': 11388647, 'end': 11388727, 'strand': 2}, {'start': 11387701, 'end': 11387761, 'strand': 2}, {'start': 11387364, 'end': 11387443, 'strand': 2}, {'start': 11387039, 'end': 11387108, 'strand': 2}, {'start': 11386743, 'end': 11386852, 'strand': 2}, {'start': 11386038, 'end': 11386124, 'strand': 2}, {'start': 11385589, 'end': 11385698, 'strand': 2}, {'start': 11385421, 'end': 11385457, 'strand': 2}, {'start': 11385243, 'end': 11385314, 'strand': 2}, {'start': 11385014, 'end': 11385079, 'strand': 2}, {'start': 11384840, 'end': 11384905, 'strand': 2}, {'start': 11384462, 'end': 11384529, 'strand': 2}, {'start': 11384301, 'end': 11384366, 'strand': 2}, {'start': 11383936, 'end': 11384044, 'strand': 2}, {'start': 11383533, 'end': 11383654, 'strand': 2}, {'start': 11383200, 'end': 11383336, 'strand': 2}, {'start': 11382787, 'end': 11382896, 'strand': 2}, {'start': 11382395, 'end': 11382466, 'strand': 2}]
dbj|GMS77887.1|	GMS77887.1	0.92	0.36	28	602	575	609	BTSX01000001.1	PENTCL1PPCAC_62	Pristionchus_entomophagus	{'start': 560159, 'end': 565565, 'strand': 1}	5407	[{'start': 560159, 'end': 560320, 'strand': 1}, {'start': 560547, 'end': 560579, 'strand': 1}, {'start': 560766, 'end': 560888, 'strand': 1}, {'start': 561089, 'end': 561149, 'strand': 1}, {'start': 561644, 'end': 561723, 'strand': 1}, {'start': 562040, 'end': 562109, 'strand': 1}, {'start': 562212, 'end': 562321, 'strand': 1}, {'start': 562411, 'end': 562497, 'strand': 1}, {'start': 562657, 'end': 562766, 'strand': 1}, {'start': 563011, 'end': 563047, 'strand': 1}, {'start': 563140, 'end': 563208, 'strand': 1}, {'start': 563344, 'end': 563475, 'strand': 1}, {'start': 563560, 'end': 563627, 'strand': 1}, {'start': 563703, 'end': 563768, 'strand': 1}, {'start': 563930, 'end': 564038, 'strand': 1}, {'start': 564316, 'end': 564437, 'strand': 1}, {'start': 564669, 'end': 564790, 'strand': 1}, {'start': 564907, 'end': 564993, 'strand': 1}, {'start': 565250, 'end': 565350, 'strand': 1}, {'start': 565503, 'end': 565565, 'strand': 1}]
gb|KAF8382567.1|	KAF8382567.1	0.9	0.38	59	623	565	609	ABKE04000001.1	PRIPAC_71709	Pristionchus_pacificus	{'start': 2105829, 'end': 2112015, 'strand': 1}	6187	[{'start': 2105829, 'end': 2106047, 'strand': 1}, {'start': 2106807, 'end': 2106848, 'strand': 1}, {'start': 2107011, 'end': 2107130, 'strand': 1}, {'start': 2107286, 'end': 2107346, 'strand': 1}, {'start': 2107530, 'end': 2107609, 'strand': 1}, {'start': 2107722, 'end': 2107791, 'strand': 1}, {'start': 2107955, 'end': 2108064, 'strand': 1}, {'start': 2108210, 'end': 2108296, 'strand': 1}, {'start': 2108440, 'end': 2108549, 'strand': 1}, {'start': 2108852, 'end': 2108888, 'strand': 1}, {'start': 2109020, 'end': 2109091, 'strand': 1}, {'start': 2109245, 'end': 2109373, 'strand': 1}, {'start': 2109458, 'end': 2109525, 'strand': 1}, {'start': 2109621, 'end': 2109689, 'strand': 1}, {'start': 2109747, 'end': 2109855, 'strand': 1}, {'start': 2110182, 'end': 2110303, 'strand': 1}, {'start': 2110853, 'end': 2110986, 'strand': 1}, {'start': 2111057, 'end': 2111131, 'strand': 1}, {'start': 2111371, 'end': 2111471, 'strand': 1}, {'start': 2111950, 'end': 2112015, 'strand': 1}]
emb|VDK73751.1|	VDK73751.1	0.9	0.37	86	645	560	609	UYRX01000098.1	NLS_LOCUS2235	Litomosoides_sigmodontis	{'start': 89491, 'end': 94784, 'strand': 1}	5294	[{'start': 89491, 'end': 89607, 'strand': 1}, {'start': 89696, 'end': 89768, 'strand': 1}, {'start': 89895, 'end': 90013, 'strand': 1}, {'start': 90106, 'end': 90234, 'strand': 1}, {'start': 90540, 'end': 90671, 'strand': 1}, {'start': 90852, 'end': 90921, 'strand': 1}, {'start': 91276, 'end': 91385, 'strand': 1}, {'start': 91618, 'end': 91704, 'strand': 1}, {'start': 91818, 'end': 91927, 'strand': 1}, {'start': 92170, 'end': 92206, 'strand': 1}, {'start': 92370, 'end': 92447, 'strand': 1}, {'start': 92630, 'end': 92755, 'strand': 1}, {'start': 92976, 'end': 93043, 'strand': 1}, {'start': 93286, 'end': 93460, 'strand': 1}, {'start': 93762, 'end': 93880, 'strand': 1}, {'start': 94100, 'end': 94193, 'strand': 1}, {'start': 94325, 'end': 94561, 'strand': 1}, {'start': 94725, 'end': 94784, 'strand': 1}]
gb|KAL4002522.1|	KAL4002522.1	0.9	0.36	73	632	560	609	JBJYKE010000002.1	ACH3XW_3795	Acanthocheilonema_viteae	{'start': 6134041, 'end': 6140049, 'strand': 2}	6009	[{'start': 6139933, 'end': 6140049, 'strand': 2}, {'start': 6139393, 'end': 6139468, 'strand': 2}, {'start': 6139129, 'end': 6139247, 'strand': 2}, {'start': 6138926, 'end': 6139054, 'strand': 2}, {'start': 6138454, 'end': 6138585, 'strand': 2}, {'start': 6138193, 'end': 6138262, 'strand': 2}, {'start': 6137688, 'end': 6137797, 'strand': 2}, {'start': 6137334, 'end': 6137420, 'strand': 2}, {'start': 6137020, 'end': 6137129, 'strand': 2}, {'start': 6136758, 'end': 6136794, 'strand': 2}, {'start': 6136454, 'end': 6136531, 'strand': 2}, {'start': 6136128, 'end': 6136253, 'strand': 2}, {'start': 6135863, 'end': 6135930, 'strand': 2}, {'start': 6135422, 'end': 6135596, 'strand': 2}, {'start': 6134999, 'end': 6135117, 'strand': 2}, {'start': 6134651, 'end': 6134744, 'strand': 2}, {'start': 6134278, 'end': 6134514, 'strand': 2}, {'start': 6134041, 'end': 6134100, 'strand': 2}]
gb|KAL4002523.1|	KAL4002523.1	0.9	0.36	87	646	560	609	JBJYKE010000002.1	ACH3XW_3795	Acanthocheilonema_viteae	{'start': 6134041, 'end': 6140049, 'strand': 2}	6009	[{'start': 6139933, 'end': 6140049, 'strand': 2}, {'start': 6139393, 'end': 6139468, 'strand': 2}, {'start': 6139129, 'end': 6139247, 'strand': 2}, {'start': 6138926, 'end': 6139054, 'strand': 2}, {'start': 6138454, 'end': 6138585, 'strand': 2}, {'start': 6138193, 'end': 6138262, 'strand': 2}, {'start': 6137688, 'end': 6137797, 'strand': 2}, {'start': 6137334, 'end': 6137420, 'strand': 2}, {'start': 6137020, 'end': 6137129, 'strand': 2}, {'start': 6136758, 'end': 6136794, 'strand': 2}, {'start': 6136454, 'end': 6136531, 'strand': 2}, {'start': 6136128, 'end': 6136253, 'strand': 2}, {'start': 6135863, 'end': 6135930, 'strand': 2}, {'start': 6135422, 'end': 6135596, 'strand': 2}, {'start': 6134999, 'end': 6135117, 'strand': 2}, {'start': 6134651, 'end': 6134744, 'strand': 2}, {'start': 6134278, 'end': 6134514, 'strand': 2}, {'start': 6134041, 'end': 6134100, 'strand': 2}]
emb|CAG9535380.1|	CAG9535380.1	0.9	0.36	87	646	560	609	CAKAEH010001372.1	CJOHNSTONI_LOCUS5416	Cercopithifilaria_johnstoni	{'start': 35430, 'end': 41567, 'strand': 2}	6138	[{'start': 41451, 'end': 41567, 'strand': 2}, {'start': 40882, 'end': 40957, 'strand': 2}, {'start': 40661, 'end': 40779, 'strand': 2}, {'start': 40455, 'end': 40583, 'strand': 2}, {'start': 39958, 'end': 40089, 'strand': 2}, {'start': 39702, 'end': 39771, 'strand': 2}, {'start': 39172, 'end': 39281, 'strand': 2}, {'start': 38821, 'end': 38907, 'strand': 2}, {'start': 38509, 'end': 38618, 'strand': 2}, {'start': 38234, 'end': 38270, 'strand': 2}, {'start': 37925, 'end': 38002, 'strand': 2}, {'start': 37599, 'end': 37724, 'strand': 2}, {'start': 37299, 'end': 37366, 'strand': 2}, {'start': 36858, 'end': 37032, 'strand': 2}, {'start': 36459, 'end': 36577, 'strand': 2}, {'start': 36095, 'end': 36188, 'strand': 2}, {'start': 35713, 'end': 35949, 'strand': 2}, {'start': 35430, 'end': 35492, 'strand': 2}]
emb|CAD5223173.1|	CAD5223173.1	1.0	0.33	7	656	650	609	CAJFDH010000005.1	BOKJ2_LOCUS10011	Bursaphelenchus_okinawaensis	{'start': 1467074, 'end': 1472062, 'strand': 1}	4989	[{'start': 1467074, 'end': 1467217, 'strand': 1}, {'start': 1467524, 'end': 1467971, 'strand': 1}, {'start': 1468170, 'end': 1468285, 'strand': 1}, {'start': 1468368, 'end': 1468454, 'strand': 1}, {'start': 1468710, 'end': 1468819, 'strand': 1}, {'start': 1469413, 'end': 1469449, 'strand': 1}, {'start': 1469691, 'end': 1469774, 'strand': 1}, {'start': 1470015, 'end': 1470143, 'strand': 1}, {'start': 1470389, 'end': 1470450, 'strand': 1}, {'start': 1470922, 'end': 1471227, 'strand': 1}, {'start': 1471479, 'end': 1471575, 'strand': 1}, {'start': 1471712, 'end': 1472062, 'strand': 1}]
gb|KAI1727416.1|	KAI1727416.1	0.97	0.34	22	657	636	609	JAKKQA010000003.1	Ddc_04719	Ditylenchus_destructor	{'start': 4622967, 'end': 4627736, 'strand': 1}	4770	[{'start': 4622967, 'end': 4622969, 'strand': 1}, {'start': 4623022, 'end': 4623153, 'strand': 1}, {'start': 4623401, 'end': 4623553, 'strand': 1}, {'start': 4623893, 'end': 4624021, 'strand': 1}, {'start': 4624294, 'end': 4624428, 'strand': 1}, {'start': 4624584, 'end': 4624653, 'strand': 1}, {'start': 4624701, 'end': 4625007, 'strand': 1}, {'start': 4626033, 'end': 4626069, 'strand': 1}, {'start': 4626126, 'end': 4626206, 'strand': 1}, {'start': 4626255, 'end': 4626383, 'strand': 1}, {'start': 4626433, 'end': 4626494, 'strand': 1}, {'start': 4626545, 'end': 4626722, 'strand': 1}, {'start': 4626768, 'end': 4626886, 'strand': 1}, {'start': 4626936, 'end': 4627032, 'strand': 1}, {'start': 4627208, 'end': 4627489, 'strand': 1}, {'start': 4627677, 'end': 4627736, 'strand': 1}]
gb|KAK6100550.1|	KAK6100550.1	0.9	0.35	89	648	560	609	JAAVKF010000001.1	QQG55_1105	Brugia_pahangi	{'start': 1751301, 'end': 1756753, 'strand': 2}	5453	[{'start': 1756637, 'end': 1756753, 'strand': 2}, {'start': 1756230, 'end': 1756311, 'strand': 2}, {'start': 1756006, 'end': 1756124, 'strand': 2}, {'start': 1755802, 'end': 1755930, 'strand': 2}, {'start': 1755413, 'end': 1755544, 'strand': 2}, {'start': 1755174, 'end': 1755243, 'strand': 2}, {'start': 1754683, 'end': 1754792, 'strand': 2}, {'start': 1754375, 'end': 1754461, 'strand': 2}, {'start': 1754075, 'end': 1754184, 'strand': 2}, {'start': 1753806, 'end': 1753842, 'strand': 2}, {'start': 1753459, 'end': 1753536, 'strand': 2}, {'start': 1753235, 'end': 1753360, 'strand': 2}, {'start': 1752968, 'end': 1753035, 'strand': 2}, {'start': 1752535, 'end': 1752709, 'strand': 2}, {'start': 1752255, 'end': 1752373, 'strand': 2}, {'start': 1751901, 'end': 1751994, 'strand': 2}, {'start': 1751522, 'end': 1751758, 'strand': 2}, {'start': 1751301, 'end': 1751363, 'strand': 2}]
emb|VDK67817.1|	VDK67817.1	0.9	0.36	89	648	560	609	UYRW01000546.1	NOO_LOCUS3060	Onchocerca_ochengi	{'start': 387, 'end': 9045, 'strand': 2}	8659	[{'start': 8929, 'end': 9045, 'strand': 2}, {'start': 8375, 'end': 8456, 'strand': 2}, {'start': 8137, 'end': 8255, 'strand': 2}, {'start': 7930, 'end': 8058, 'strand': 2}, {'start': 7492, 'end': 7623, 'strand': 2}, {'start': 7247, 'end': 7316, 'strand': 2}, {'start': 6663, 'end': 6772, 'strand': 2}, {'start': 6399, 'end': 6485, 'strand': 2}, {'start': 6091, 'end': 6200, 'strand': 2}, {'start': 5811, 'end': 5847, 'strand': 2}, {'start': 5490, 'end': 5567, 'strand': 2}, {'start': 5153, 'end': 5278, 'strand': 2}, {'start': 4836, 'end': 4903, 'strand': 2}, {'start': 4374, 'end': 4548, 'strand': 2}, {'start': 3924, 'end': 4042, 'strand': 2}, {'start': 3544, 'end': 3637, 'strand': 2}, {'start': 3154, 'end': 3390, 'strand': 2}, {'start': 2865, 'end': 2920, 'strand': 2}, {'start': 387, 'end': 531, 'strand': 2}]
