hit_id	protein_id	qc	per_ident	sbjct_start	sbjct_end	sbjct_len	query_len	gene_id	locus_tag	org_name	gene_location	gene_len	cds_location
ref|XP_072106384.1|	XP_072106384.1	0.94	0.84	3	622	620	658	NW_027275732	LOC140192806	Mobula_birostris	{'start': 801604, 'end': 887663, 'strand': 2}	86060	[{'start': 251, 'end': 278, 'strand': 1}, {'start': 16756, 'end': 16948, 'strand': 1}, {'start': 38410, 'end': 38560, 'strand': 1}, {'start': 40828, 'end': 40911, 'strand': 1}, {'start': 44747, 'end': 44851, 'strand': 1}, {'start': 46372, 'end': 46452, 'strand': 1}, {'start': 51333, 'end': 51402, 'strand': 1}, {'start': 52674, 'end': 52762, 'strand': 1}, {'start': 54808, 'end': 54915, 'strand': 1}, {'start': 57167, 'end': 57276, 'strand': 1}, {'start': 60055, 'end': 60091, 'strand': 1}, {'start': 61150, 'end': 61218, 'strand': 1}, {'start': 62706, 'end': 62761, 'strand': 1}, {'start': 63577, 'end': 63684, 'strand': 1}, {'start': 66550, 'end': 66608, 'strand': 1}, {'start': 69971, 'end': 70086, 'strand': 1}, {'start': 73809, 'end': 73851, 'strand': 1}, {'start': 73965, 'end': 74037, 'strand': 1}, {'start': 74501, 'end': 74683, 'strand': 1}, {'start': 82269, 'end': 82329, 'strand': 1}, {'start': 84211, 'end': 84255, 'strand': 1}]
ref|XP_062895289.1|	XP_062895289.1	0.94	0.84	3	622	620	658	NW_026948160	LOC134341356	Mobula_hypostoma	{'start': 82021, 'end': 168673, 'strand': 2}	86653	[{'start': 253, 'end': 280, 'strand': 1}, {'start': 17093, 'end': 17285, 'strand': 1}, {'start': 39537, 'end': 39687, 'strand': 1}, {'start': 41960, 'end': 42043, 'strand': 1}, {'start': 47175, 'end': 47279, 'strand': 1}, {'start': 48628, 'end': 48708, 'strand': 1}, {'start': 53590, 'end': 53659, 'strand': 1}, {'start': 54994, 'end': 55082, 'strand': 1}, {'start': 57191, 'end': 57298, 'strand': 1}, {'start': 59331, 'end': 59440, 'strand': 1}, {'start': 62234, 'end': 62270, 'strand': 1}, {'start': 63325, 'end': 63393, 'strand': 1}, {'start': 64872, 'end': 64927, 'strand': 1}, {'start': 65764, 'end': 65871, 'strand': 1}, {'start': 68389, 'end': 68447, 'strand': 1}, {'start': 72617, 'end': 72732, 'strand': 1}, {'start': 75809, 'end': 75851, 'strand': 1}, {'start': 75968, 'end': 76040, 'strand': 1}, {'start': 76497, 'end': 76679, 'strand': 1}, {'start': 84847, 'end': 84907, 'strand': 1}, {'start': 86357, 'end': 86401, 'strand': 1}]
ref|XP_072106385.1|	XP_072106385.1	0.93	0.85	7	619	613	658	NW_027275732	LOC140192806	Mobula_birostris	{'start': 801604, 'end': 887663, 'strand': 2}	86060	[{'start': 251, 'end': 278, 'strand': 1}, {'start': 16756, 'end': 16948, 'strand': 1}, {'start': 38410, 'end': 38560, 'strand': 1}, {'start': 40828, 'end': 40911, 'strand': 1}, {'start': 44747, 'end': 44851, 'strand': 1}, {'start': 46372, 'end': 46452, 'strand': 1}, {'start': 51333, 'end': 51402, 'strand': 1}, {'start': 52674, 'end': 52762, 'strand': 1}, {'start': 54808, 'end': 54915, 'strand': 1}, {'start': 57167, 'end': 57276, 'strand': 1}, {'start': 60055, 'end': 60091, 'strand': 1}, {'start': 61150, 'end': 61218, 'strand': 1}, {'start': 62706, 'end': 62761, 'strand': 1}, {'start': 63577, 'end': 63684, 'strand': 1}, {'start': 66550, 'end': 66608, 'strand': 1}, {'start': 69971, 'end': 70086, 'strand': 1}, {'start': 73809, 'end': 73851, 'strand': 1}, {'start': 73965, 'end': 74037, 'strand': 1}, {'start': 74501, 'end': 74683, 'strand': 1}, {'start': 82269, 'end': 82329, 'strand': 1}, {'start': 84211, 'end': 84255, 'strand': 1}]
ref|XP_072407027.1|	XP_072407027.1	0.94	0.86	3	621	619	658	NC_000019	nxf1b	Chiloscyllium_punctatum	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_072887662.1|	XP_072887662.1	0.94	0.85	3	622	620	658	NC_000019	nxf1b	Hemitrygon_akajei	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_069749949.1|	XP_069749949.1	0.94	0.84	3	620	618	658	NC_091476	LOC138740769	Narcine_bancroftii	{'start': 62554601, 'end': 62663938, 'strand': 1}	109338	[{'start': 178, 'end': 205, 'strand': 1}, {'start': 14142, 'end': 14337, 'strand': 1}, {'start': 47432, 'end': 47582, 'strand': 1}, {'start': 48639, 'end': 48722, 'strand': 1}, {'start': 48966, 'end': 49070, 'strand': 1}, {'start': 50025, 'end': 50105, 'strand': 1}, {'start': 52202, 'end': 52271, 'strand': 1}, {'start': 54584, 'end': 54672, 'strand': 1}, {'start': 55783, 'end': 55890, 'strand': 1}, {'start': 63866, 'end': 63975, 'strand': 1}, {'start': 67101, 'end': 67137, 'strand': 1}, {'start': 68926, 'end': 68994, 'strand': 1}, {'start': 71115, 'end': 71170, 'strand': 1}, {'start': 72395, 'end': 72502, 'strand': 1}, {'start': 81719, 'end': 81777, 'strand': 1}, {'start': 93288, 'end': 93403, 'strand': 1}, {'start': 99106, 'end': 99148, 'strand': 1}, {'start': 99245, 'end': 99317, 'strand': 1}, {'start': 99550, 'end': 99732, 'strand': 1}, {'start': 106943, 'end': 107003, 'strand': 1}, {'start': 109160, 'end': 109204, 'strand': 1}]
ref|XP_059810895.1|	XP_059810895.1	0.94	0.85	188	807	620	658	NC_000019	nxf1b	Hypanus_sabinus	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_043538666.1|	XP_043538666.1	0.93	0.87	13	624	612	658	NC_000019	nxf1b	Chiloscyllium_plagiosum	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_043538667.1|	XP_043538667.1	0.93	0.87	4	615	612	658	NC_000019	nxf1b	Chiloscyllium_plagiosum	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_070724387.1|	XP_070724387.1	0.92	0.85	3	611	609	658	NC_092003	LOC139239496	Pristiophorus_japonicus	{'start': 16156768, 'end': 16249589, 'strand': 1}	92822	[{'start': 232, 'end': 259, 'strand': 1}, {'start': 9194, 'end': 9292, 'strand': 1}, {'start': 28052, 'end': 28247, 'strand': 1}, {'start': 46785, 'end': 46935, 'strand': 1}, {'start': 48483, 'end': 48566, 'strand': 1}, {'start': 52307, 'end': 52411, 'strand': 1}, {'start': 53312, 'end': 53392, 'strand': 1}, {'start': 60157, 'end': 60226, 'strand': 1}, {'start': 62177, 'end': 62265, 'strand': 1}, {'start': 63238, 'end': 63345, 'strand': 1}, {'start': 66338, 'end': 66447, 'strand': 1}, {'start': 69774, 'end': 69810, 'strand': 1}, {'start': 70251, 'end': 70319, 'strand': 1}, {'start': 72764, 'end': 72819, 'strand': 1}, {'start': 75275, 'end': 75382, 'strand': 1}, {'start': 77110, 'end': 77168, 'strand': 1}, {'start': 82656, 'end': 82771, 'strand': 1}, {'start': 83722, 'end': 83764, 'strand': 1}, {'start': 83858, 'end': 83930, 'strand': 1}, {'start': 85330, 'end': 85515, 'strand': 1}, {'start': 90969, 'end': 91029, 'strand': 1}, {'start': 92518, 'end': 92562, 'strand': 1}]
ref|XP_070724390.1|	XP_070724390.1	0.93	0.84	9	623	615	658	NC_092003	LOC139239496	Pristiophorus_japonicus	{'start': 16156768, 'end': 16249589, 'strand': 1}	92822	[{'start': 232, 'end': 259, 'strand': 1}, {'start': 9194, 'end': 9292, 'strand': 1}, {'start': 28052, 'end': 28247, 'strand': 1}, {'start': 46785, 'end': 46935, 'strand': 1}, {'start': 48483, 'end': 48566, 'strand': 1}, {'start': 52307, 'end': 52411, 'strand': 1}, {'start': 53312, 'end': 53392, 'strand': 1}, {'start': 60157, 'end': 60226, 'strand': 1}, {'start': 62177, 'end': 62265, 'strand': 1}, {'start': 63238, 'end': 63345, 'strand': 1}, {'start': 66338, 'end': 66447, 'strand': 1}, {'start': 69774, 'end': 69810, 'strand': 1}, {'start': 70251, 'end': 70319, 'strand': 1}, {'start': 72764, 'end': 72819, 'strand': 1}, {'start': 75275, 'end': 75382, 'strand': 1}, {'start': 77110, 'end': 77168, 'strand': 1}, {'start': 82656, 'end': 82771, 'strand': 1}, {'start': 83722, 'end': 83764, 'strand': 1}, {'start': 83858, 'end': 83930, 'strand': 1}, {'start': 85330, 'end': 85515, 'strand': 1}, {'start': 90969, 'end': 91029, 'strand': 1}, {'start': 92518, 'end': 92562, 'strand': 1}]
ref|XP_041037858.1|	XP_041037858.1	0.92	0.87	3	608	606	658	NW_024470758	LOC121274594	Carcharodon_carcharias	{'start': 1579671, 'end': 1654263, 'strand': 2}	74593	[{'start': 213, 'end': 240, 'strand': 1}, {'start': 13428, 'end': 13526, 'strand': 1}, {'start': 19349, 'end': 19544, 'strand': 1}, {'start': 30162, 'end': 30306, 'strand': 1}, {'start': 32779, 'end': 32862, 'strand': 1}, {'start': 36418, 'end': 36522, 'strand': 1}, {'start': 37500, 'end': 37580, 'strand': 1}, {'start': 39177, 'end': 39246, 'strand': 1}, {'start': 40065, 'end': 40153, 'strand': 1}, {'start': 40501, 'end': 40608, 'strand': 1}, {'start': 44091, 'end': 44200, 'strand': 1}, {'start': 47464, 'end': 47500, 'strand': 1}, {'start': 47930, 'end': 47998, 'strand': 1}, {'start': 50895, 'end': 50950, 'strand': 1}, {'start': 53274, 'end': 53381, 'strand': 1}, {'start': 54463, 'end': 54521, 'strand': 1}, {'start': 59051, 'end': 59166, 'strand': 1}, {'start': 61668, 'end': 61710, 'strand': 1}, {'start': 61810, 'end': 61882, 'strand': 1}, {'start': 62422, 'end': 62604, 'strand': 1}, {'start': 67018, 'end': 67078, 'strand': 1}, {'start': 68209, 'end': 68253, 'strand': 1}]
ref|XP_038643458.1|	XP_038643458.1	0.9	0.85	1	588	588	658	NC_000019	nxf1b	Scyliorhinus_canicula	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_043538668.1|	XP_043538668.1	0.9	0.87	1	588	588	658	NC_000019	nxf1b	Chiloscyllium_plagiosum	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_038643457.1|	XP_038643457.1	0.88	0.85	1	575	575	658	NC_000019	nxf1b	Scyliorhinus_canicula	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
ref|XP_038643459.1|	XP_038643459.1	0.81	0.86	3	535	533	658	NC_000019	nxf1b	Scyliorhinus_canicula	{'start': 58345183, 'end': 58353492, 'strand': 2}	8310	[{'start': 56, 'end': 89, 'strand': 1}, {'start': 166, 'end': 201, 'strand': 1}, {'start': 296, 'end': 565, 'strand': 1}, {'start': 938, 'end': 1210, 'strand': 1}, {'start': 1806, 'end': 2102, 'strand': 1}, {'start': 2842, 'end': 3123, 'strand': 1}, {'start': 5853, 'end': 6140, 'strand': 1}, {'start': 6464, 'end': 6471, 'strand': 1}]
